species,te_sra_accession,te_assembly_accession,analysis_branch,n_elements,ratio_arithmetic_mean,ratio_median,ratio_geometric_mean,ratio_trimmed_mean_10pct,ratio_winsorized_mean_5pct,ratio_q05,ratio_q95,ratio_max,fraction_ratio_gt_1,median_bootstrap_ci_low,median_bootstrap_ci_high,geometric_mean_bootstrap_ci_low,geometric_mean_bootstrap_ci_high,max_abs_leave_one_out_mean_shift,max_abs_leave_one_out_median_shift,largest_element_fraction_of_ratio_sum,median_terminal_positive_coverage_fraction,median_internal_positive_coverage_fraction
cheaha,SRX20502857,GCA_032353815.1,coverage_ge_80pct_and_complete_yes,3,0.760321870259371,0.5827000764891674,0.7177628643325977,0.7603218702593709,0.7425596908823507,0.5578992129035467,1.0870797832543377,1.1431219728949122,0.3333333333333333,0.5551435613940333,1.1431219728949122,0.5551435613940333,1.1431219728949122,0.19140005131777071,0.2802109482028724,0.5011570395859477,1.0,1.0
conanti,SRX19953420,GCA_030264475.1,coverage_ge_80pct_and_complete_yes,4,0.7118802623086209,0.6794559128667643,0.702985436278749,0.7118802623086209,0.7070166098923424,0.5990345148793019,0.8701200989565389,0.9019893315409394,0.0,0.5866198919600154,0.9019893315409394,0.6108091459194636,0.8371820147011444,0.06336968974410617,0.0100718681115054,0.31676300752313197,1.0,1.0
fuscus,SRX20497025,GCA_032353935.1,coverage_ge_80pct_and_complete_yes,9,0.8610136510990443,0.8689297809112805,0.7948965924709904,0.8610136510990443,0.8293213349440829,0.45270222603443294,1.4474462387768874,1.768470078479634,0.1111111111111111,0.5063917174965742,0.9659104792227684,0.6188535515982918,1.0555132003211662,0.11343205342257368,0.07282817453536994,0.2282155168339167,1.0,1.0
gvnigeusgwotli,SRX20502827,GCA_032353775.1,coverage_ge_80pct_and_complete_yes,5,0.5497860319067954,0.5097947285551119,0.5432868976824247,0.5497860319067954,0.54730923160016,0.4671652230122324,0.6709784947769662,0.6846347663144184,0.0,0.4658929530079577,0.6846347663144184,0.47694016121803523,0.6294418744126656,0.033712183601905754,0.05327934003602297,0.24905498742481103,1.0,1.0
intermedius,SRX20502776,GCA_032275315.1,coverage_ge_80pct_and_complete_yes,7,8.732419131185873,0.846854315810038,1.5104746072794448,8.732419131185875,6.38160070636757,0.6603145441380586,39.60046014029678,56.06620307343128,0.2857142857142857,0.6836804494196119,1.1803932963164134,0.7498821072381124,5.198940877083832,7.888963990374233,0.024617324522202666,0.9172094767319146,1.0,1.0
marmoratus,SRX19954879,GCA_031753695.1,coverage_ge_80pct_and_complete_yes,3,0.6327821884734174,0.4205127219061748,0.5658458982694176,0.6327821884734174,0.6115552418166932,0.4016609318744994,1.0124920716694052,1.078267554976431,0.3333333333333333,0.3995662885376466,1.078267554976431,0.3995662885376466,1.078267554976431,0.2227426832515067,0.3288774165351281,0.5680035324517924,1.0,1.0
mavrokoilius,SRX20503049,GCA_032354855.1,coverage_ge_80pct_and_complete_yes,5,0.6579132669262849,0.7328088192102029,0.6218265725918495,0.657913266926285,0.6615614735017095,0.37413855786085753,0.8768786505340694,0.9063867029168388,0.0,0.3263894726009657,0.9063867029168388,0.4468222756536899,0.8090681563542725,0.08288094858132988,0.08383696015488895,0.27553379707674863,1.0,1.0
monticola,SRX19955091,GCA_031753675.1,coverage_ge_80pct_and_complete_yes,8,0.5468180894806034,0.5642709798842364,0.5149846224626715,0.5468180894806034,0.5439362463941779,0.3076782954774887,0.7811774140069998,0.8305370467715002,0.0,0.3565302304703833,0.6895095245872135,0.39373443422464033,0.6528855460053804,0.040531279612985305,0.10486386181006224,0.1898567967000662,1.0,1.0
ocoee,SRX19952863,GCA_030264995.1,coverage_ge_80pct_and_complete_yes,5,1.0142881422815755,0.7064049526523112,0.6990334576159581,1.0142881422815755,0.9377183223851896,0.2771924809372853,2.47959904766339,2.9122864672337925,0.2,0.2273541608488122,2.9122864672337925,0.3544409804992884,1.5274680137420107,0.47449958123805436,0.1149295956805666,0.5742522949509776,1.0,1.0
orestes,SRX19952890,GCA_030264915.1,coverage_ge_80pct_and_complete_yes,7,1.5764564708862134,0.7944993900430685,1.1930567493598836,1.5764564708862134,1.530757640931866,0.5180591791320086,3.3839961459716617,3.720972173763303,0.42857142857142855,0.5579223547248299,2.597718747791168,0.6973180916200137,2.0958399795457194,0.35741928381284804,0.6526250997441804,0.33719132954932407,1.0,1.0
organi,SRX19952929,GCA_030180145.1,coverage_ge_80pct_and_complete_yes,7,0.6274030408384405,0.6631480470769416,0.5931119067881135,0.6274030408384405,0.6271867552107958,0.3566325381640049,0.8549841672219517,0.8737003874164283,0.0,0.3967710533662532,0.8113129867681732,0.4525689126222084,0.7633950103400527,0.047995453912566655,0.07454527912329578,0.19893805565987063,1.0,1.0
pascagoula,SRX19953381,GCA_030264975.1,coverage_ge_80pct_and_complete_yes,2,0.3527987684916146,0.3527987684916146,0.31682235560998245,0.3527987684916146,0.3527987684916146,0.2131085451819543,0.4924889918012749,0.5080101277245705,0.0,0.1975874092586587,0.5080101277245705,0.1975874092586587,0.5080101277245705,0.15521135923295593,0.15521135923295593,0.7199715150602134,1.0,1.0
perlapsus,SRX20503048,GCA_032275285.1,coverage_ge_80pct_and_complete_yes,7,0.48342934629423345,0.4368484525023406,0.454502882444937,0.4834293462942335,0.47413943042568724,0.3013873150647045,0.7783132908711065,0.8920048616754508,0.0,0.41493235442192,0.5130329589943039,0.35102373889274535,0.601088111422464,0.06809591923020292,0.004032478229232028,0.2635943947765172,1.0,1.0
santeetlah,SRX19955089,GCA_031753655.1,coverage_ge_80pct_and_complete_yes,11,0.7238382897073006,0.5515959955331386,0.6377309093907709,0.6284149206371966,0.6800265289591579,0.3769899384021018,1.4475675944138662,1.9560965677450404,0.09090909090909091,0.4047886570953397,0.8747732633895777,0.4909661337917063,0.8566706793306013,0.12322582780377389,0.02666131934645799,0.2456722215897182,1.0,1.0
tilleyi,SRX21394251,GCA_034782015.1,coverage_ge_80pct_and_complete_yes,35,0.5036686043881005,0.5161234949885183,0.46003455339745836,0.49541035258916855,0.5036456356760292,0.2252460298962745,0.8545351368557074,1.0431196328418868,0.02857142857142857,0.4484456470516699,0.5553914838062883,0.3889175117111023,0.5314772230758291,0.015866206719228948,0.009333243101143252,0.05917267390014213,1.0,1.0
valentinei,SRX19953382,GCA_030264875.1,coverage_ge_80pct_and_complete_yes,12,0.646572538155551,0.6228179508660022,0.6230040036777432,0.6275317301304143,0.6332078067583735,0.4061366014424054,0.9170397783539338,1.0790459558485437,0.08333333333333333,0.5320361239930368,0.7506804804772459,0.5332859502704826,0.7302725542400172,0.03931576524481761,0.014803983910303686,0.13907255723731202,1.0,1.0
welteri,SRX19958882,GCA_030264495.1,coverage_ge_80pct_and_complete_yes,14,0.5872787089949637,0.5376695429977578,0.5392540303433369,0.5611436493935335,0.5759857263283777,0.29672902774353416,1.0333473481313524,1.1977130940091898,0.07142857142857142,0.4143584752751192,0.6802770783232175,0.43394635579657226,0.6627200377800502,0.04695649115494038,0.0012466809269419121,0.14567348343476955,1.0,1.0
wrighti,SRX19958881,GCA_030265035.1,coverage_ge_80pct_and_complete_yes,11,0.7946074976545965,0.6136970649776908,0.6699832867528067,0.7253832157224824,0.767068650003563,0.29661423791903185,1.6126919706178193,1.9399868719809847,0.2727272727272727,0.4373097766423318,1.1531825743991055,0.48256235166418104,0.9615880536520041,0.11453793743263863,0.09145876080777571,0.2219491301402548,1.0,1.0
abditus,SRX19952928,GCA_030264455.1,primary_iqr_filtered_coverage_ge_80pct,32,0.6023558333070183,0.597529290750894,0.5674074394122841,0.5980092189203514,0.6046224712938376,0.3201280466565611,0.9444661825758737,0.9799172723014948,0.0,0.516577273608159,0.6811560828712575,0.4999371246420526,0.6428775389619625,0.0123549745808198,0.003673508129767078,0.0508377491611567,1.0,1.0
adatsihi,SRX20502416,GCA_032275005.1,primary_iqr_filtered_coverage_ge_80pct,11,0.7473021208081044,0.714796318041653,0.7002356819585984,0.7530474338157954,0.7571062974571834,0.3865449377484417,1.1641974299384166,1.1669524301827772,0.18181818181818182,0.6064742031691681,0.8842946057994331,0.5535255370281988,0.8602566956298847,0.04713581264438915,0.014202084240077295,0.14195943194614863,1.0,1.0
aeneus,SRX19953415,GCA_030264635.1,primary_iqr_filtered_coverage_ge_80pct,13,0.7285735624536159,0.6108077987954519,0.6881965459924195,0.7261875353354956,0.7311333387294044,0.4475055654207522,1.0691649493710542,1.0963999302974687,0.15384615384615385,0.5013374646744291,0.9662744963342682,0.5686813820759512,0.8316532684120671,0.030652197320321095,0.1039178832993859,0.11575832630091859,1.0,1.0
amphileucus,SRX20502537,GCA_032360725.1,primary_iqr_filtered_coverage_ge_80pct,11,0.6916550955701058,0.6785720055731056,0.660119484753707,0.6666011875119069,0.6805961795905552,0.4351070095624908,1.0520402783264546,1.235953376942537,0.09090909090909091,0.5035909650241798,0.7746162007441248,0.5516548957806898,0.7837290384878514,0.054429828137243175,0.015200750602065383,0.1624500399454923,1.0,1.0
anicetus,SRX21425396,GCA_033119125.1,primary_iqr_filtered_coverage_ge_80pct,7,0.5641846655855615,0.5359655778150143,0.5373451320822604,0.5641846655855615,0.5638110147695158,0.34989560089789745,0.8328813963605594,0.8944974045886694,0.0,0.4875633234347429,0.6891107104949695,0.4194181035212073,0.6769975796933413,0.055052123167184774,0.012732373772714967,0.22649559852896742,1.0,1.0
apalachicolae,SRX19952657,GCA_030264955.1,primary_iqr_filtered_coverage_ge_80pct,4,0.5906790708001934,0.5470085086236217,0.5379753608210474,0.5906790708001934,0.5841284864737076,0.3209603373721076,0.9215365912754795,0.9697020860869549,0.0,0.2989971798665753,0.9697020860869549,0.3628643914342252,0.8769458566707286,0.12634100509558716,0.10159027872016468,0.41041833629440205,1.0,1.0
aureatus,SRX20502577,GCA_032274985.1,primary_iqr_filtered_coverage_ge_80pct,12,0.7230529163398228,0.7224011115989846,0.7008604241617309,0.7205300364766993,0.7215220032544002,0.46923018605162015,0.9837334882341897,1.0352284703783492,0.08333333333333333,0.5891294609403674,0.8454032026381029,0.6064715706065411,0.8072340674492221,0.028379595821684145,0.05975777809023397,0.11931220696114411,1.0,1.0
auriculatus,SRX19953419,GCA_030264895.1,primary_iqr_filtered_coverage_ge_80pct,6,0.9429922238216545,0.8998028278401773,0.9093921732309291,0.9429922238216545,0.9286527819338687,0.6814986503602184,1.3337118445912843,1.4282666928647862,0.5,0.6900168473070041,1.2391569963177824,0.7448731738684561,1.1336393268904517,0.09705489380862642,0.1306934542754673,0.25243521929171114,1.0,1.0
bairdi,SRX21425397,GCA_034783875.1,primary_iqr_filtered_coverage_ge_80pct,9,0.5567666443930379,0.5199067778960906,0.47147884603385265,0.5567666443930379,0.5611585528762151,0.1870312979712107,0.8857973925891569,0.8921073567421978,0.0,0.2557870087236626,0.8763324463595955,0.3116881547994984,0.6946114746865774,0.05194656086543281,0.14366554438658152,0.1780333657489153,1.0,1.0
balsameus,SRX20502826,GCA_032353675.1,primary_iqr_filtered_coverage_ge_80pct,11,0.5715665370015113,0.6192385990276378,0.5060230975067971,0.5761509229648301,0.5741101536223663,0.2350136810733533,0.8948397020892025,0.9934004190105612,0.0,0.4145898766960882,0.7168786822648575,0.34846977308013066,0.6790395856813146,0.046309335567892074,0.05737075269556269,0.15800282758807016,1.0,1.0
campi,SRX21425398,GCA_033118305.1,primary_iqr_filtered_coverage_ge_80pct,15,0.6781045906266203,0.6788051714873998,0.527215391427129,0.6715621774440171,0.6683584016495736,0.10721326662500044,1.1878544513463807,1.411212982266906,0.13333333333333333,0.5326104662450497,0.7962783353810733,0.3051095206157847,0.7818554123306877,0.052364885117163085,0.02737822058804429,0.1387409358157014,1.0,1.0
carolinensis,SRX19952691,GCA_031753635.1,primary_iqr_filtered_coverage_ge_80pct,7,0.5720099046050822,0.5429138384233395,0.5356616964555873,0.5720099046050822,0.5795391903259336,0.2958277950019358,0.785656300675925,0.7890228634845398,0.0,0.4266614416626121,0.7778009874558236,0.3889200918760948,0.6911287951067985,0.05537561207628694,0.07317615796480348,0.19705524505591113,1.0,1.0
cheaha,SRX20502857,GCA_032353815.1,primary_iqr_filtered_coverage_ge_80pct,9,0.7286232510009403,0.7143047561523329,0.7001435827883058,0.7286232510009403,0.7252215591188026,0.4731644486815627,1.057854004147359,1.1431219728949122,0.1111111111111111,0.5551435613940333,0.9299520510260292,0.585290834841362,0.8422220743554764,0.051812340236746524,0.04513017977141087,0.17431992784939992,1.0,1.0
conanti,SRX19953420,GCA_030264475.1,primary_iqr_filtered_coverage_ge_80pct,8,0.6889440451320612,0.6794559128667643,0.6726077736328808,0.6889440451320612,0.6932040116958691,0.4971876309168768,0.9179131406930859,0.9264874994673188,0.0,0.5764023718741671,0.8042986161946392,0.5787213935957842,0.7851793279330943,0.03393477919075094,0.0100718681115054,0.16809919216475042,1.0,1.0
fuscus,SRX20497025,GCA_032353935.1,primary_iqr_filtered_coverage_ge_80pct,13,0.7300131879710161,0.7232734318405407,0.7022546586778653,0.737472672306362,0.7301028238860601,0.414970166647987,0.9641671485008132,0.9659104792227684,0.0,0.6429252346645987,0.9029393633079976,0.5975392368127235,0.8127763793623295,0.02649596824504641,0.04071455446744898,0.10178008742632344,1.0,1.0
gvnigeusgwotli,SRX20502827,GCA_032353775.1,primary_iqr_filtered_coverage_ge_80pct,11,0.6785800519233448,0.6163534086271578,0.6502759986475064,0.6632741836431725,0.6776709419982624,0.46907362801864444,1.0158390811736915,1.0290199653602847,0.18181818181818182,0.5097947285551119,0.9599007065601202,0.5540105218073266,0.7699787983554275,0.03504399134369407,0.021189023231361626,0.13785738221019087,1.0,1.0
intermedius,SRX20502776,GCA_032275315.1,primary_iqr_filtered_coverage_ge_80pct,11,0.715732349573869,0.6503005847316786,0.6931442676546897,0.6872612970807306,0.7035812926739278,0.5158014151012016,1.0382411305854284,1.1803932963164134,0.09090909090909091,0.5710053101617185,0.846854315810038,0.6048233849278785,0.8099213099842631,0.04646609467425444,0.01668993234396665,0.14992822602918449,1.0,1.0
marmoratus,SRX19954879,GCA_031753695.1,primary_iqr_filtered_coverage_ge_80pct,4,0.47044489682216695,0.43259963658772915,0.46337142945973653,0.47044489682216695,0.4647681077870013,0.40270825354292583,0.591164904429621,0.617014025575563,0.0,0.3995662885376466,0.617014025575563,0.4099057301074404,0.5606167404494219,0.04885637625113198,0.012086914681554373,0.3278885740622672,1.0,1.0
mavrokoilius,SRX20503049,GCA_032354855.1,primary_iqr_filtered_coverage_ge_80pct,7,0.640772402493157,0.6355765867073221,0.6145512837903292,0.640772402493157,0.6444724379902372,0.39655179965468157,0.8621246243426848,0.9063867029168388,0.0,0.5602638961133519,0.7588464410029925,0.4828687739592965,0.7527591915493642,0.05239715498203179,0.048616116251440356,0.20207458092546102,1.0,1.0
monticola,SRX19955091,GCA_031753675.1,primary_iqr_filtered_coverage_ge_80pct,11,0.6243543406649343,0.6691348416942986,0.5830244706825743,0.6163890647739497,0.6189818922872741,0.31895181893738744,0.9423474132570794,1.0390227569443389,0.09090909090909091,0.4182020372365534,0.8305370467715002,0.4650649663081103,0.7244385398965624,0.04146684162794034,0.030238318369503303,0.15128687047658118,1.0,1.0
ocoee,SRX19952863,GCA_030264995.1,primary_iqr_filtered_coverage_ge_80pct,8,0.6071470079215688,0.6039209311897322,0.5590792493590269,0.6071470079215688,0.6030841488143397,0.30104859907286696,0.9460729471052882,1.0522702581871757,0.125,0.4379096986318259,0.7488493693817834,0.4180241243953166,0.7426712440713127,0.06358903575222952,0.05739754952356124,0.2166423955932407,1.0,1.0
orestes,SRX19952890,GCA_030264915.1,primary_iqr_filtered_coverage_ge_80pct,10,0.6371963683448743,0.6363482141576045,0.6283820138491205,0.6345611665481091,0.636580444105147,0.5088293084449056,0.780485800221691,0.7944993900430685,0.0,0.5298347883695796,0.7317348766443874,0.5670546941971335,0.6955200184573473,0.017478113522021665,0.06376345980227416,0.1246867417193213,1.0,1.0
organi,SRX19952929,GCA_030180145.1,primary_iqr_filtered_coverage_ge_80pct,14,0.58636646604214,0.5244523811889554,0.5568537162194707,0.5832355469940346,0.5860583780912306,0.33844095692176795,0.8675497724270445,0.8737003874164283,0.0,0.4473247827603212,0.7522538417589182,0.46601539001272035,0.6532463496083,0.02210260933648378,0.010394892358605468,0.10643031984925942,1.0,1.0
pascagoula,SRX19953381,GCA_030264975.1,primary_iqr_filtered_coverage_ge_80pct,3,0.5136331114649126,0.5080101277245705,0.4376816621820745,0.5136331114649125,0.5130708130908784,0.2286296811052499,0.8025726304428147,0.8353017974115086,0.0,0.1975874092586587,0.8353017974115086,0.1975874092586587,0.8353017974115086,0.16083434297329802,0.16364583484346906,0.5420871946444271,1.0,1.0
perlapsus,SRX20503048,GCA_032275285.1,primary_iqr_filtered_coverage_ge_80pct,12,0.5697730146904009,0.4789731839775543,0.5296736453421892,0.5490049546854421,0.567924418097649,0.34191513305527865,0.9831283372620901,1.0945014740902053,0.08333333333333333,0.42224029329327534,0.681088991318253,0.42861211439379204,0.6588353281685729,0.047702587218164116,0.03405977501674967,0.16007858186078533,1.0,1.0
santeetlah,SRX19955089,GCA_031753655.1,primary_iqr_filtered_coverage_ge_80pct,15,0.6367142123848968,0.5515959955331386,0.593499724782829,0.6355676156456332,0.636871150490538,0.34151035337996466,0.9491779005848744,0.9675437821481654,0.0,0.4218607349922638,0.8747732633895777,0.48519179284116287,0.7136250608974658,0.02363068355451925,0.02666131934645799,0.10130591960288357,1.0,1.0
tilleyi,SRX21394251,GCA_034782015.1,primary_iqr_filtered_coverage_ge_80pct,50,0.5670201487695007,0.5487941580387947,0.5208341092294542,0.5637290420279216,0.5689217063518018,0.2697894738328978,0.914305107639459,1.0431196328418868,0.04,0.5153453856302814,0.5956898420287773,0.4528107618302391,0.5844058968230261,0.009790404534533392,0.003746626547065368,0.03679303584204466,1.0,1.0
valentinei,SRX19953382,GCA_030264875.1,primary_iqr_filtered_coverage_ge_80pct,19,0.6147919775439582,0.5847800647280309,0.600570778162653,0.6080198180707787,0.607556373110808,0.40717349281507437,0.8000606890870413,0.940203465418045,0.0,0.5267186058643301,0.7050902176407124,0.5486116637645624,0.6577650736474798,0.01807841599300475,0.011616951113833873,0.08048965296265764,1.0,1.0
welteri,SRX19958882,GCA_030264495.1,primary_iqr_filtered_coverage_ge_80pct,22,0.5551217858282449,0.5358124935945703,0.5295304902333446,0.5459169298733748,0.5512097243532644,0.30068632024191305,0.8493682787836196,0.944842715735594,0.0,0.48704545315999814,0.6104918642369073,0.4637462779207329,0.6048005223801709,0.018558139519397665,0.0006103684762458483,0.07736571913804817,1.0,1.0
wrighti,SRX19958881,GCA_030265035.1,primary_iqr_filtered_coverage_ge_80pct,15,0.7027221326222761,0.6976971537715353,0.6448540096338089,0.6910144814894044,0.6988264300678516,0.3063612687997504,1.1928469228557699,1.2853970692546537,0.13333333333333333,0.5026681844066855,0.858874040573964,0.5139169564074332,0.7915758744818994,0.04161963833088389,0.042000044396922176,0.12194455528323542,1.0,1.0
abditus,SRX19952928,GCA_030264455.1,tesorter_complete_yes,19,0.5928040632719607,0.5623005022812002,0.543660349927837,0.5803704933250815,0.5861918264445087,0.278749976099113,0.9925963398201655,1.1776271943392584,0.05263157894736842,0.3900413878037529,0.6811560828712575,0.44827389793142963,0.6504300808466525,0.0324901739481831,0.01945114829973038,0.10455457796179093,1.0,1.0
adatsihi,SRX20502416,GCA_032275005.1,tesorter_complete_yes,4,0.7298683983843278,0.8137475461606203,0.5618337145237512,0.7298683983843279,0.7424502705507717,0.222435733771984,1.1198702561098623,1.1614424296940558,0.25,0.1305360715220151,1.1614424296940558,0.21059455968751425,1.0387828286428484,0.19977744228743766,0.0705470596388128,0.3978259752939986,1.0,1.0
aeneus,SRX19953415,GCA_030264635.1,tesorter_complete_yes,9,0.6811550699881201,0.5762817186320965,0.6425359700732072,0.6811550699881201,0.6830967562920168,0.4273348745835306,1.0281420904807377,1.0510082954201112,0.1111111111111111,0.4878469470951954,0.9938427830716776,0.5142129746833682,0.8117097840038576,0.04623165317899891,0.017263040081677672,0.1714421644004796,1.0,1.0
amphileucus,SRX20502537,GCA_032360725.1,tesorter_complete_yes,10,0.8402839176673602,0.710737354301558,0.7453214251298997,0.7439497873744474,0.8079777215924215,0.42888050727838817,1.6992984096502481,2.0783988909565587,0.2,0.5035909650241798,1.005284788843331,0.5746808083096105,1.007627427716918,0.13756833036546645,0.03216534872845256,0.2473448375313695,1.0,1.0
anicetus,SRX21425396,GCA_033119125.1,tesorter_complete_yes,4,0.4945175031453508,0.49903207685216366,0.47262124497950997,0.4945175031453508,0.4951946892013727,0.32039537464000195,0.6623192284611616,0.6891107104949695,0.0,0.2908951483821065,0.6891107104949695,0.3348123519825159,0.6320108108563105,0.0678741182544148,0.011468753417420763,0.3483752880898651,1.0,1.0
aureatus,SRX20502577,GCA_032274985.1,tesorter_complete_yes,7,0.6899684861521628,0.7821588896892184,0.6642308415343819,0.689968486152163,0.6883570581659768,0.4541738109974896,0.912253584147982,0.9416012301162412,0.0,0.496331661149055,0.8437757435553772,0.5394412682536767,0.812457106015187,0.0423103875366051,0.1256808727355545,0.1949573989898316,1.0,1.0
auriculatus,SRX19953419,GCA_030264895.1,tesorter_complete_yes,3,1.075957449515047,1.0304962821156445,1.0421925093602207,1.075957449515047,1.0714113327751067,0.7952480644198034,1.388489651789872,1.4282666928647862,0.6666666666666666,0.76910937356471,1.4282666928647862,0.76910937356471,1.4282666928647862,0.17615462167486973,0.19888520537457088,0.4424792986341394,1.0,1.0
bairdi,SRX21425397,GCA_034783875.1,tesorter_complete_yes,6,0.4168457966783102,0.3539271948104681,0.3541330918969299,0.4168457966783101,0.40676942929458443,0.16984237028309773,0.7872260292437193,0.8763324463595955,0.0,0.19849058309661935,0.698119612127843,0.22899622056928925,0.5609820799392703,0.09189732993625704,0.073448896097973,0.35038234495936077,1.0,1.0
balsameus,SRX20502826,GCA_032353675.1,tesorter_complete_yes,5,0.5993663058178635,0.4310080673907082,0.5516878439759989,0.5993663058178635,0.5936028762990337,0.37216131999851104,0.9539761322420177,0.9934004190105612,0.0,0.3615541808241168,0.9934004190105612,0.39556140641039667,0.7980156213440882,0.09850852829817436,0.1826354588885678,0.3314835716882748,1.0,1.0
campi,SRX21425398,GCA_033118305.1,tesorter_complete_yes,11,0.7249323518026896,0.6788051714873998,0.49238188069818867,0.6378463585819685,0.67942212468379,0.08516592483505081,1.6478602194489245,2.203591072231693,0.18181818181818182,0.4390884224749036,0.7962783353810733,0.257481567651375,0.8602951040200275,0.14786587204290025,0.02737822058804429,0.2763381446749068,1.0,1.0
carolinensis,SRX19952691,GCA_031753635.1,tesorter_complete_yes,4,0.9949544046246501,0.855895245211252,0.7185905476220753,0.9949544046246501,0.9740955307126403,0.267792013574648,1.9167996188534093,2.028270895928736,0.5,0.2397562321473602,2.028270895928736,0.3198354884242657,1.6144936813478927,0.34443883043469536,0.42923380354864005,0.5096391569556165,0.9965635738831615,1.0
cheaha,SRX20502857,GCA_032353815.1,tesorter_complete_yes,3,0.760321870259371,0.5827000764891674,0.7177628643325977,0.7603218702593709,0.7425596908823507,0.5578992129035467,1.0870797832543377,1.1431219728949122,0.3333333333333333,0.5551435613940333,1.1431219728949122,0.5551435613940333,1.1431219728949122,0.19140005131777071,0.2802109482028724,0.5011570395859477,1.0,1.0
conanti,SRX19953420,GCA_030264475.1,tesorter_complete_yes,4,0.7118802623086209,0.6794559128667643,0.702985436278749,0.7118802623086209,0.7070166098923424,0.5990345148793019,0.8701200989565389,0.9019893315409394,0.0,0.5866198919600154,0.9019893315409394,0.6108091459194636,0.8371820147011444,0.06336968974410617,0.0100718681115054,0.31676300752313197,1.0,1.0
fuscus,SRX20497025,GCA_032353935.1,tesorter_complete_yes,9,0.8610136510990443,0.8689297809112805,0.7948965924709904,0.8610136510990443,0.8293213349440829,0.45270222603443294,1.4474462387768874,1.768470078479634,0.1111111111111111,0.5063917174965742,0.9659104792227684,0.6282568343646941,1.0499422584297378,0.11343205342257368,0.07282817453536994,0.2282155168339167,1.0,1.0
gvnigeusgwotli,SRX20502827,GCA_032353775.1,tesorter_complete_yes,5,0.5497860319067954,0.5097947285551119,0.5432868976824247,0.5497860319067954,0.54730923160016,0.4671652230122324,0.6709784947769662,0.6846347663144184,0.0,0.4658929530079577,0.6846347663144184,0.47694016121803523,0.6224099326771484,0.033712183601905754,0.05327934003602297,0.24905498742481103,1.0,1.0
intermedius,SRX20502776,GCA_032275315.1,tesorter_complete_yes,7,8.732419131185873,0.846854315810038,1.5104746072794448,8.732419131185875,6.38160070636757,0.6603145441380586,39.60046014029678,56.06620307343128,0.2857142857142857,0.6836804494196119,1.1803932963164134,0.7406075428000193,5.194148858079754,7.888963990374233,0.024617324522202666,0.9172094767319146,1.0,1.0
marmoratus,SRX19954879,GCA_031753695.1,tesorter_complete_yes,3,0.6327821884734174,0.4205127219061748,0.5658458982694176,0.6327821884734174,0.6115552418166932,0.4016609318744994,1.0124920716694052,1.078267554976431,0.3333333333333333,0.3995662885376466,1.078267554976431,0.3995662885376466,1.078267554976431,0.2227426832515067,0.3288774165351281,0.5680035324517924,1.0,1.0
mavrokoilius,SRX20503049,GCA_032354855.1,tesorter_complete_yes,5,0.6579132669262849,0.7328088192102029,0.6218265725918495,0.657913266926285,0.6615614735017095,0.37413855786085753,0.8768786505340694,0.9063867029168388,0.0,0.3263894726009657,0.9063867029168388,0.45106378560542126,0.8090681563542725,0.08288094858132988,0.08383696015488895,0.27553379707674863,1.0,1.0
monticola,SRX19955091,GCA_031753675.1,tesorter_complete_yes,8,0.5468180894806034,0.5642709798842364,0.5149846224626715,0.5468180894806034,0.5439362463941779,0.3076782954774887,0.7811774140069998,0.8305370467715002,0.0,0.3565302304703833,0.6895095245872135,0.3998933154194128,0.647845001631097,0.040531279612985305,0.10486386181006224,0.1898567967000662,1.0,1.0
ocoee,SRX19952863,GCA_030264995.1,tesorter_complete_yes,5,1.0142881422815755,0.7064049526523112,0.6990334576159581,1.0142881422815755,0.9377183223851896,0.2771924809372853,2.47959904766339,2.9122864672337925,0.2,0.2273541608488122,2.9122864672337925,0.3620023457981689,1.5453977342106662,0.47449958123805436,0.1149295956805666,0.5742522949509776,1.0,1.0
orestes,SRX19952890,GCA_030264915.1,tesorter_complete_yes,7,1.5764564708862134,0.7944993900430685,1.1930567493598836,1.5764564708862134,1.530757640931866,0.5180591791320086,3.3839961459716617,3.720972173763303,0.42857142857142855,0.5579223547248299,2.597718747791168,0.6910683930025471,2.0772743703075203,0.35741928381284804,0.6526250997441804,0.33719132954932407,1.0,1.0
organi,SRX19952929,GCA_030180145.1,tesorter_complete_yes,7,0.6274030408384405,0.6631480470769416,0.5931119067881135,0.6274030408384405,0.6271867552107958,0.3566325381640049,0.8549841672219517,0.8737003874164283,0.0,0.3967710533662532,0.8113129867681732,0.45256194436108443,0.7617611341381018,0.047995453912566655,0.07454527912329578,0.19893805565987063,1.0,1.0
pascagoula,SRX19953381,GCA_030264975.1,tesorter_complete_yes,2,0.3527987684916146,0.3527987684916146,0.31682235560998245,0.3527987684916146,0.3527987684916146,0.2131085451819543,0.4924889918012749,0.5080101277245705,0.0,0.1975874092586587,0.5080101277245705,0.1975874092586587,0.5080101277245705,0.15521135923295593,0.15521135923295593,0.7199715150602134,1.0,1.0
perlapsus,SRX20503048,GCA_032275285.1,tesorter_complete_yes,7,0.48342934629423345,0.4368484525023406,0.454502882444937,0.4834293462942335,0.47413943042568724,0.3013873150647045,0.7783132908711065,0.8920048616754508,0.0,0.41493235442192,0.5130329589943039,0.35186983712780556,0.5876067157087623,0.06809591923020292,0.004032478229232028,0.2635943947765172,1.0,1.0
