species,display_species,element_id,ratio_terminal_internal_all_positions,left_right_terminal_log2_imbalance,terminal_positive_coverage_fraction,internal_positive_coverage_fraction,domain_count,complete,sequence,species_q1,species_q3,species_iqr,species_iqr_upper,fraction_of_species_ratio_sum,upper_within_species_iqr_outlier,extreme_one_sided_terminal_pileup,dominates_species_ratio_sum,artifact_screen_keep,artifact_screen_rule_id,artifact_screen_reason
balsameus,D. balsameus,JAUBNR010068005.1_De_17_5096,0.4539891704047751,0.6453342317755032,1,1,5,no,JAUBNR010068005.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.014551046519410941,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010078728.1_De_16_5014,0.5044970936365124,0.34410149275624913,1,1,6,no,JAUBNR010078728.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.016169902625358522,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010079720.1_De_1601_7002,0.7168786822648575,-0.25312814541341866,1,1,6,no,JAUBNR010079720.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.022977057019024083,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010095207.1_De_7_6303,0.7962789851678438,-2.081708978922633,1,1,6,yes,JAUBNR010095207.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.02552195803542181,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010101846.1_De_2321_7939,5.122753668415022,1.024897862949158,1,1,5,no,JAUBNR010101846.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.16419208165280502,TRUE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010107383.1_De_1374_7159,0.6343688897478738,-0.4277116687077651,1,1,5,no,JAUBNR010107383.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.020332492109797016,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010153884.1_De_648_7223,0.6594800348345776,-0.33052514474661676,1,1,5,no,JAUBNR010153884.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.021137342674814947,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010166061.1_De_18_5955,0.6511481493272113,0.2646368136110655,1,1,5,no,JAUBNR010166061.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.02087029301478892,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010179337.1_De_1403_6622,0.6192385990276378,0.735163197574029,1,1,6,no,JAUBNR010179337.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.019847543176045864,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010276748.1_De_22_11456,0.10847318132258987,-0.1105109591462166,0.994550408719346,1,6,no,JAUBNR010276748.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.0034767311874999334,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010337653.1_De_7_5603,0.5090771195565981,-1.122978662731494,1,1,5,no,JAUBNR010337653.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.016316699453493993,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010350948.1_De_1478_6891,2.4943155516157005,0.6621350268197117,1,1,5,no,JAUBNR010350948.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.07994662426262243,TRUE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010360916.1_De_741_6464,0.7174225093712258,0.4032047125807761,1,1,5,no,JAUBNR010360916.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.02299448750864617,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010365354.1_De_571_6564,0.6429563314696816,-0.24310358260865161,1,1,5,no,JAUBNR010365354.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.020607732736936522,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010445143.1_De_5_6329,0.46062016176998377,-0.5022860538378288,1,1,5,no,JAUBNR010445143.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.014763579923542445,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010448468.1_De_84_5094,0.4752863380072331,1.0452199335179289,1,0.9790532048596564,5,no,JAUBNR010448468.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.01523365327903641,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010454003.1_De_1427_7921,0.4288707540150043,1.7769184090414434,1,1,5,no,JAUBNR010454003.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.013745962898020565,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010492796.1_De_884_6449,0.8058340539726054,-0.06949384093037099,1,1,5,no,JAUBNR010492796.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.025828212588917644,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010493903.1_De_12_5888,0.48337164227160295,0.01802458651940973,1,1,5,no,JAUBNR010493903.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.015492799633495794,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010521604.1_De_18_6450,0.2690779759676711,1.0615702987566489,1,1,5,no,JAUBNR010521604.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.008624360229041577,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010552617.1_De_11_6380,0.4310080673907082,0.946469849468125,1,1,6,yes,JAUBNR010552617.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.013814467057114707,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010569814.1_De_584_6226,0.41458987669608827,0.34831829789383334,0.9874826147426982,1,6,yes,JAUBNR010569814.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.013288238961521657,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010571138.1_De_1368_6714,1.069317416824654,0.8567147059088736,1,1,5,no,JAUBNR010571138.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.03427325692011314,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010579433.1_De_149_5926,0.2845014548949327,0.5237591333863326,1,1,5,no,JAUBNR010579433.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.009118706292762964,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010584525.1_De_5_5830,0.40489844948473824,-0.8763209694672764,1,1,5,no,JAUBNR010584525.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.012977613912765303,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010593262.1_De_933_7546,1.520970364371408,-0.14643143247826984,1,1,5,no,JAUBNR010593262.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.04874942392762633,TRUE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
balsameus,D. balsameus,JAUBNR010597025.1_De_10_5800,0.08553347493656253,1.0379449102403908,1,1,5,no,JAUBNR010597025.1_De,0.4367533431442249,0.803445286771415,0.3666919436271901,1.3534832022122,0.0027414785503784354,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010043954.1_De_2731_8896,2.203591072231693,-0.4362200865530135,1,1,6,yes,JAVSBW010043954.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.06293985117850706,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010046393.1_De_9_5446,0.681557875595686,1.2226132640426663,1,1,6,yes,JAVSBW010046393.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.0194669291412983,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010061548.1_De_452_5829,0.511500101350991,0.0046459876391629,1,1,5,no,JAVSBW010061548.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.01460967085159696,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010062322.1_De_21_5986,1.1066170918588802,2.403151143156108,1,1,5,no,JAVSBW010062322.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.03160764079637138,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010066083.1_De_8_5908,1.2954959697880315,-1.6987452652020392,1,1,5,no,JAVSBW010066083.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.03700247499107728,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010066195.1_De_321_5957,0.03004757036017671,1.0601003480913405,1,1,6,yes,JAVSBW010066195.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,8.582307446135796e-4,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010067191.1_De_1963_8293,1.092129366666156,0.8943711377556275,1,1,6,yes,JAVSBW010067191.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.03119383658422158,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010088498.1_De_141_5675,0.9718628152775732,-0.11519329715125758,1,1,6,no,JAVSBW010088498.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.02775873515295485,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010106735.1_De_9_5600,2.661580213720954,0.2317563807702696,1,1,5,no,JAVSBW010106735.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.07602112055282566,TRUE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010117558.1_De_11_5548,0.4673431944095665,-0.8252931354707074,1,1,5,no,JAVSBW010117558.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.01334844358197394,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010128515.1_De_16_5485,0.6788051714873998,0.04333296478332179,0.9956140350877192,1,6,yes,JAVSBW010128515.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.019388305303555786,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010139020.1_De_92_5415,0.4537515926316158,1.128338635005255,1,1,5,no,JAVSBW010139020.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.012960234805871308,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010158926.1_De_1530_8325,0.5058766483333599,-0.39952475774885576,1,1,5,no,JAVSBW010158926.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.014449051533203836,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010166658.1_De_1139_6001,1.411212982266906,1.400717543690001,1,1,6,no,JAVSBW010166658.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.04030763066901607,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010286073.1_De_831_6303,0.46114288314534624,-2.9481127349233893,1,0.9807729282830224,5,no,JAVSBW010286073.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.01317134780719608,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010288280.1_De_67_5680,0.3792115972252948,-0.7109859584020429,0.9921146953405018,1,5,no,JAVSBW010288280.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.010831193589086435,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010307085.1_De_17_6098,0.4542834554785328,-0.5537519573495671,0.996341463414634,1,5,no,JAVSBW010307085.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.012975426085621064,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010313727.1_De_14_7035,0.9816317288100316,-0.8080875830771487,1,1,6,no,JAVSBW010313727.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.028037758775648118,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010321469.1_De_1157_6679,2.8691275838631003,0.20305494861876175,1,1,5,no,JAVSBW010321469.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.08194917170253721,TRUE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010349118.1_De_1780_7467,0.5334066652917455,-0.29749750059399543,1,1,6,yes,JAVSBW010349118.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.015235374908778113,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010354659.1_De_6_10616,1.2884743186824594,-1.1939191221800605,1,1,5,no,JAVSBW010354659.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.03680191977864192,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010454210.1_De_4145_9931,0.4977076512695292,-0.6658123051465804,1,1,5,no,JAVSBW010454210.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.014215725365770033,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010474141.1_De_5_6313,0.7550183807195155,-0.7383680160820001,1,1,6,yes,JAVSBW010474141.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.0215651375240856,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010623606.1_De_1055_6733,0.9462400001929204,-0.39232662126701134,0.9975247524752476,1,5,no,JAVSBW010623606.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.027026886041509143,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010700022.1_De_13_6195,0.5326104662450497,-0.3070793896872893,1,1,6,no,JAVSBW010700022.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.015212633552571424,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010731036.1_De_312_6774,0.6240487303113114,0.09085815895114877,1,1,6,yes,JAVSBW010731036.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.017824329889915464,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010778675.1_De_1225_6633,0.1402842793099249,0.7447604720419343,0.976271186440678,1,6,yes,JAVSBW010778675.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.0040068557972095615,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010808575.1_De_401_13346,1.9904543820782432,1.690573471425782,1,1,5,no,JAVSBW010808575.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.05685215563100613,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010854006.1_De_1403_6517,0.7962783353810733,-0.5801667633999056,1,1,6,yes,JAVSBW010854006.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.02274362088188954,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010897227.1_De_61_6007,1.2097224674354192,0.5910456109124088,1,1,5,no,JAVSBW010897227.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.03455257784765433,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010898336.1_De_276_6435,0.4390884224749037,-0.38950001901101033,1,1,6,yes,JAVSBW010898336.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.012541419464359728,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW010951507.1_De_1094_6391,5.537373557996343,1.7746838548694257,1,1,5,no,JAVSBW010951507.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.15816068237521216,TRUE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
campi,D. campi,JAVSBW011019102.1_De_3422_9691,0.5035860692018526,0.04779861167573501,1,1,6,no,JAVSBW011019102.1_De,0.4977076512695292,1.2097224674354192,0.71201481616589,2.277744691684254,0.0143836270942204,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010007931.1_De_116_5272,0.4266614416626121,-1.9371932089645112,0.9878640776699028,1,6,yes,JASAFM010007931.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.014372792307644008,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010016679.1_De_685_5413,0.4474466808969878,0.5387633578604888,1,0.973045822102426,5,no,JASAFM010016679.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.01507297727260414,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010017454.1_De_8_5290,0.5429138384233395,0.8712260044471893,1,1,6,no,JASAFM010017454.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.018288945469731303,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010049871.1_De_8_6462,0.4327481664076937,-0.45783792593146894,1,1,5,no,JASAFM010049871.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.01457783364030803,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010063156.1_De_1298_7186,0.5731236968242556,1.0022381095407364,1,1,5,no,JASAFM010063156.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.019306614230113567,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010084175.1_De_168_6255,0.6604383667266445,-0.82805967720008955,1,1,5,no,JASAFM010084175.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.022247952474852128,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010089706.1_De_916_6274,0.3016830409948091,-0.4965305016473034,0.9837251356238698,1,5,no,JASAFM010089706.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.01016268935402326,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010095231.1_De_5_6636,0.9436899488782756,0.5852032167310565,1,1,5,no,JASAFM010095231.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.031789747827187353,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010099657.1_De_4104_9980,3.653938169592756,-0.3761545292705507,1,1,5,no,JASAFM010099657.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.12308891614831766,TRUE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010124003.1_De_395_6501,0.8411511063209745,-0.2387352245361378,1,1,5,no,JASAFM010124003.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.02833555829039837,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010143933.1_De_901_7248,0.8113171770933132,0.5096010777187181,1,1,5,no,JASAFM010143933.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.027330553322433157,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010156110.1_De_772_6042,0.2397562321473602,-0.2459957569615484,1,1,6,yes,JASAFM010156110.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.008076582959287497,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010192652.1_De_1222_6736,0.7890228634845398,-0.0488156266350938,1,1,6,no,JASAFM010192652.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.026579532705496865,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010242480.1_De_1426_7022,2.028270895928736,-2.414155541533684,0.993127147766323,1,6,yes,JASAFM010242480.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.06832564062321574,TRUE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010286783.1_De_1230_6693,0.545960806109875,-0.4624645396176359,1,1,5,no,JASAFM010286783.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.018391587586994166,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010293425.1_De_1295_6820,0.2644113876673597,0.05234877848584832,1,1,5,no,JASAFM010293425.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.008907132418410717,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010332208.1_De_534_6445,0.2695449666036148,-0.3843713479692788,1,0.981262881768784,5,no,JASAFM010332208.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.009080065467055025,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010373206.1_De_937_6591,0.8720291672379349,1.2190631508835124,1,1,5,no,JASAFM010373206.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.02937573655139341,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010374313.1_De_6_5808,0.8551327397923503,-1.3584341821198973,1,1,5,no,JASAFM010374313.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.028806552606694232,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010376530.1_De_3053_8688,1.285129048759892,0.3618402608151662,1,1,6,yes,JASAFM010376530.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.043291685403697974,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010395369.1_De_13_6512,0.5696337783608527,0.5164960034583105,1,1,5,no,JASAFM010395369.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.019189050587498858,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010431925.1_De_9_5650,0.5666912437465761,-1.4716209147515809,1,1,5,no,JASAFM010431925.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.01908992647001534,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010502834.1_De_435_6263,0.5386478147089534,-0.21159548467904943,1,1,6,no,JASAFM010502834.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.018145237445431228,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010543830.1_De_13_5538,2.5383797242250576,-0.8452629828004304,1,1,5,no,JASAFM010543830.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.08550949537894098,TRUE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010563249.1_De_345_5922,0.5323841043224375,-0.00537748839370751,1,1,5,no,JASAFM010563249.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.017934234060382397,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010563360.1_De_702_6079,1.1059643630269829,0.9608447984325892,1,1,5,no,JASAFM010563360.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.03725622832825007,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010563692.1_De_14_6071,0.7778009874558236,0.62742196015732965,1,1,6,no,JASAFM010563692.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.02620150535708133,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010571103.1_De_117_7406,0.6157837910710777,-0.7298695788941615,1,1,5,no,JASAFM010571103.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.020743689659392564,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
carolinensis,D. carolinensis,JASAFM010580500.1_De_8_5735,0.6357280850847123,0.16264430491089435,1,1,5,no,JASAFM010580500.1_De,0.4474466808969878,0.8551327397923503,0.40768605889536247,1.466661828135394,0.021415546001656637,FALSE,FALSE,FALSE,TRUE,one_sided_terminal_pileup_v1,retained
